melodic_variance,repeteadness_mean,repeteadness_variance,pitch_in_piece,weighted_abruptness,pitch_in_rules,branchiness_mean,branchiness_variance,melodic_mean,unweighted_abruptness,labels
0.855831038,8.24,5.740873833,28,1,1.939393939,2.787878788,0.894398531,1.848484848,3,American Folk
0.204081633,5,2.222222222,12,5,1,2.571428571,0.244897959,1.285714286,5,American Folk
0.527815103,16,24.74298079,32,1,2.885245902,3.31147541,1.591507659,1.885245902,5,American Folk
1.007971092,11.975,12.11380086,28,7,5.680412371,3.237113402,2.34583909,2.340206186,7,American Folk
0.521626298,17.6,26.55892482,25,3,3.691176471,3.5,1.779411765,1.911764706,3,American Folk
0.340136054,7,4.020399306,29,5,2.714285714,3.047619048,0.616780045,1.571428571,5,American Folk
0.85136742,4.45,1.474373969,17,7,3.431034483,3.413793103,2.139120095,2.103448276,4,American Folk
0.519692168,6.7,3.548058679,26,2,2.042553191,3.361702128,1.97555455,1.765957447,3,American Folk
0.549788543,8,5.725311826,29,24,9.352941176,3.450980392,1.855440215,1.862745098,24,American Folk
0.666666667,22,43.69256361,15,3,3.153846154,2.974358974,0.845496384,2,3,American Folk
0.4375,6,2.896600376,20,1,2,3.4,2.04,1.75,1,American Folk
0.623263889,6,3.205341396,15,4,3.291666667,3.083333333,1.576388889,1.708333333,5,American Folk
0.331314879,8,5.183337879,19,12,3.191176471,3.676470588,3.630622837,1.852941176,3,American Folk
0.249864792,8,5.673257024,29,9,3.418604651,3.302325581,2.443482964,1.511627907,4,American Folk
0.543209877,3,0.743604997,19,12,5,3.62962963,1.34430727,1.888888889,12,American Folk
0.374261578,8.818181818,6.408171523,38,5,4.592391304,3.967391304,3.803284499,2.027173913,1,American Folk
0.544642857,6,2.996441221,29,7,3.75,2.642857143,1.229591837,1.75,7,American Folk
0.583333333,6,2.645950413,12,7,4.555555556,2.888888889,0.987654321,1.833333333,7,American Folk
0.337950139,6,2.850070888,17,7,3.947368421,3.263157895,1.457063712,1.631578947,12,American Folk
0.432722107,8.882352941,6.344647206,29,2,4.056818182,3.659090909,2.406508264,1.897727273,2,American Folk
0.609020396,13,14.89858298,27,3,3.271186441,3.322033898,1.675955185,1.966101695,1,American Folk
0.76660092,6,3.00762388,24,12,7.564102564,3.128205128,1.137409599,2.051282051,9,American Folk
0.662993572,14.83846154,17.57506939,22,7,4.626262626,3.434343434,2.306295276,2.272727273,12,American Folk
0.397742542,19.04,30.70057766,36,9,3.754098361,3.016393443,0.96694437,1.721311475,1,American Folk
0.638067472,15,20.20977942,19,14,4.918367347,3.346938776,1.77759267,2.12244898,12,American Folk
1.575443787,7,3.89114728,13,3,3.038461538,2.846153846,0.668639053,1.961538462,10,American Folk
0.238185255,11,11.11147929,27,7,4.739130435,2.695652174,1.081285444,1.391304348,7,American Folk
0.4275,9,6.581250917,12,3,1.85,3.2,1.36,1.65,3,American Folk
1.082691579,13,13.66104123,29,2,4.516853933,3.393258427,2.553212978,2.202247191,7,American Folk
0.44,4,1.360544218,12,12,2.5,2.4,0.24,1.4,12,American Folk
0.364743857,16,20.6063613,51,10,6.244897959,3.673469388,3.046438984,1.948979592,14,American Folk
0.263677285,7,3.653804145,26,2,3.539473684,4.210526316,5.245152355,1.802631579,5,American Folk
0.26189768,10,7.801983566,29,3,4.256097561,3.707317073,2.548483046,1.792682927,2,American Folk
1.061728395,3,0.580833333,12,6,2.444444444,2.666666667,0.444444444,1.777777778,6,American Folk
0.46018992,7,3.723416824,17,2,2.513513514,3.621621622,2.61358656,1.837837838,5,American Folk
0.248888889,3.872222222,1.279116898,22,5,6.066666667,3.333333333,1.688888889,1.466666667,4,American Folk
0.1875,5,2.15879017,9,4,0.75,2.75,0.6875,1.25,2,American Folk
0,1,0,17,4,0,1.5,0.25,1,4,American Folk
0.6875,16,19.2048293,27,1,3.0625,2.875,0.921875,1.75,3,American Folk
0.443877551,9.875,8.453293778,21,5,3.964285714,2.5,0.678571429,1.642857143,11,American Folk
0.99408284,13.84615385,15.37157156,29,9,2.903846154,3.153846154,1.899408284,2.076923077,1,American Folk
1.103806228,12.875,13.20692568,17,5,2.823529412,3,2.294117647,2.117647059,7,American Folk
0.914285714,12,11.53333634,29,12,4.971428571,2.971428571,1.399183673,2,12,American Folk
0.46484375,13.35,14.64363227,13,2,1.96875,3.1875,1.02734375,1.8125,1,American Folk
2.666666667,5,2.244617028,22,2,2.6,2.133333333,1.048888889,2,2,American Folk
0.341902796,8,4.846372986,35,5,2.315068493,3.397260274,2.34903359,1.712328767,4,American Folk
0.525252525,9.95,8.235667526,22,8,1.848484848,3.333333333,3.070707071,1.666666667,4,American Folk
0.419966223,11,9.38627773,24,8,3.219178082,3.452054795,2.247701257,1.931506849,1,American Folk
0.446870127,6,3.04369574,32,6,2.708955224,4.119402985,3.881265315,1.970149254,9,American Folk
1.14622235,7.46,4.410589604,21,4,2.762711864,3.559322034,2.687158862,2.152542373,3,American Folk
0.7475,4,1.267751479,26,13,2.7,3,1.3,1.55,7,American Folk
0.313462761,15.43333333,20.98947734,26,7,4.118881119,4.251748252,4.328231209,1.965034965,8,American Folk
0.359375,5,1.957899306,19,7,3.625,2.625,0.984375,1.625,7,American Folk
0.557655955,14,15.82289888,16,7,3.260869565,3.347826087,2.052930057,1.913043478,6,American Folk
0.764792899,3,0.710867246,24,2,1.538461538,3.230769231,1.946745562,1.653846154,2,American Folk
0.667091837,8,5.393373016,21,2,1.821428571,3.142857143,1.693877551,1.607142857,2,American Folk
0.778842975,7,3.847137623,29,7,3.672727273,3.054545455,1.142479339,2.054545455,4,American Folk
0.409989594,8.720930233,6.034310737,30,3,3.731182796,3.741935484,2.944155394,1.903225806,2,American Folk
0.588326446,12,12.01832562,22,5,4.204545455,3.318181818,3.216942149,1.840909091,1,American Folk
0.734674556,7,3.607263314,29,9,3.892307692,3.384615385,2.113609467,2.061538462,2,American Folk
1.36271809,7.9,4.777447287,24,5,2.303030303,3.151515152,1.461891644,2.03030303,8,American Folk
0.952479339,14,16.19130797,15,5,2.772727273,2.909090909,1.355371901,1.954545455,5,American Folk
0.366266544,14,15.96087712,24,5,4.403508772,3.333333333,3.064327485,1.807017544,7,American Folk
0.595041322,8,5.194195011,31,17,3.727272727,3.454545455,2.338842975,1.636363636,2,American Folk
0.29316106,12,13.3314731,24,2,4.343283582,3.492537313,1.682780129,1.776119403,2,American Folk
1.018742191,16,22.76376914,29,1,3.591836735,3.020408163,1.530195752,2.040816327,1,American Folk
1.831597222,8,4.688494234,26,12,4.083333333,2.75,2.604166667,2.208333333,8,American Folk
0.37037037,9,6.730495868,29,5,2.444444444,3.222222222,1.617283951,1.666666667,2,American Folk
0.249817385,15,19.2246022,24,12,4.837837838,2.972972973,1.053323594,1.486486486,12,American Folk
0.962647929,7.875,4.682099641,33,7,2.769230769,3.384615385,2.775147929,1.865384615,7,American Folk
0.3375,7,4.256567191,22,1,2.575,3.3,1.86,1.75,3,American Folk
0.488888889,7,3.888888889,12,5,3.4,2.933333333,0.862222222,1.666666667,5,American Folk
0.244897959,8,5.385476544,24,5,2.464285714,3.214285714,1.168367347,1.571428571,5,American Folk
0.392857143,9.69047619,7.463481943,24,7,4.142857143,2.714285714,1.204081633,1.5,12,American Folk
0.508905027,8.6,6.319341573,43,17,4.426751592,4.063694268,3.894032212,2.025477707,10,American Folk
3.524234694,9,6.919550761,21,7,5.142857143,2.714285714,1.989795918,2.392857143,9,American Folk
0.247933884,4,1.15857438,21,5,1.636363636,3,1.545454545,1.454545455,5,American Folk
0.387755102,9.65,6.941833496,9,1,1.785714286,2.857142857,1.12244898,1.571428571,1,American Folk
0.418377151,15,20.03294701,31,7,4.91588785,3.663551402,2.615774303,1.953271028,5,American Folk
0,1,0,3,3,0,1,0,1,3,American Folk
0.676303855,6,3.214285714,26,4,2.095238095,3.095238095,1.419501134,1.880952381,4,American Folk
0.202243142,11,10.30789422,36,8,5.77852349,4.375838926,5.201026981,1.838926174,14,American Folk
0.304399524,4.8,1.680930233,24,10,3.551724138,3.448275862,2.5921522,1.620689655,12,American Folk
0.44,5,2.31292517,13,5,1.7,2.8,1.16,1.4,4,American Folk
0,1.708333333,0.152777778,8,2,0,3.666666667,0.555555556,1,8,American Folk
0.282214506,8,5.175683803,37,15,4.430555556,4.152777778,5.184992284,1.847222222,1,American Folk
0.595336077,7,3.992479339,19,10,4.666666667,2.962962963,2.331961591,1.814814815,10,American Folk
0.292517007,8.875,6.149975591,20,3,1.476190476,3.571428571,2.102040816,1.571428571,1,American Folk
0.347654321,16,19.17147257,23,1,3.222222222,3.022222222,1.710617284,1.688888889,4,American Folk
0.677295918,13,14.07363039,12,3,2.25,3.285714286,2.418367347,2.035714286,4,American Folk
0.676388889,17,25.30708269,24,2,2.516666667,3.3,1.776666667,1.916666667,2,American Folk
0.914242822,8,4.913385216,21,3,2.726027397,3.506849315,2.797898292,2.356164384,3,American Folk
0,0.995588235,0.001671366,9,2,0,2,0.8,1,2,American Folk
0.542517007,7,4.079745809,17,5,2.404761905,3.380952381,1.902494331,1.928571429,3,American Folk
0.451790634,7,3.942604746,21,12,4.181818182,3.393939394,2.117539027,1.818181818,5,American Folk
0.489433107,12,13.19561213,48,9,4.114285714,3.657142857,3.349115646,1.876190476,7,American Folk
0.338888889,5,1.581716984,10,7,2.466666667,3.666666667,2.222222222,1.833333333,7,American Folk
0.950690335,8,4.939557983,29,9,2.948717949,3.025641026,1.563445102,1.846153846,9,American Folk
0.556952524,13,13.52228457,27,1,3.287671233,3.452054795,3.206605367,1.931506849,1,American Folk
0.355555556,9.8,8.512703608,28,5,2.786666667,3.413333333,1.682488889,1.866666667,8,American Folk
0.74872449,11.55,9.482630736,17,5,4.321428571,3.428571429,1.959183673,2.035714286,12,American Folk
0.365188234,10,8.48472783,32,5,3.308641975,3.580246914,2.984301174,1.827160494,4,American Folk
0.426303855,11.65,11.67283951,15,12,2.714285714,2.952380952,1.473922902,1.619047619,12,American Folk
0.443877551,14.88888889,19.38542946,26,12,3.589285714,3.071428571,0.852040816,1.857142857,2,American Folk
0.414266118,14,16.74601665,17,2,3.740740741,3.037037037,0.776406036,1.740740741,1,American Folk
0.4224,13,13.75582714,43,2,4.16,3.173333333,1.423288889,1.76,2,American Folk
1.472222222,6,3.1604,19,5,3.722222222,2.666666667,1.222222222,2.166666667,5,American Folk
0.130177515,5,2.039795918,15,3,1.307692308,2.307692308,0.828402367,1.153846154,2,American Folk
0.427221172,15,17.90620148,22,10,3.695652174,3.304347826,2.124763705,1.913043478,10,American Folk
0,2,0.216735254,17,17,0,2.666666667,0.888888889,1,17,American Folk
0.323313609,7,3.649400537,25,12,5.246153846,3.353846154,1.520946746,1.876923077,5,American Folk
0.611862643,4,1.059444444,12,2,4.258064516,4.258064516,4.96566077,1.967741935,4,American Folk
0.417769376,29,81.92655423,24,12,7.47826087,2.956521739,1.085066163,1.869565217,12,American Folk
0.560553633,10.6,9.416279058,14,11,3.058823529,2.941176471,1.114186851,1.705882353,11,American Folk
0.3904,18,28.15286,19,2,2.64,2.72,0.5216,1.64,2,American Folk
3.075962539,5.857142857,2.589692541,22,17,10.16129032,2.903225806,1.764828304,2.612903226,17,American Folk
0.217773438,8,5.205579956,38,14,4.671875,4.15625,5.209960938,1.71875,4,American Folk
0.736709499,10.03166667,8.593722214,19,2,4.650793651,3.587301587,2.051902242,2.158730159,3,American Folk
0.332644628,8,5.223364863,19,7,2.363636364,3.363636364,1.867768595,1.590909091,7,American Folk
0.54610351,8,5.663824691,19,4,3.243902439,3.609756098,2.872099941,1.87804878,7,American Folk
0.647918188,10,9.235780361,32,1,4.378378378,3.567567568,2.056245435,2.027027027,5,American Folk
1.323251418,7.923076923,4.708212705,19,1,2.52173913,2.956521739,1.737240076,2.260869565,1,American Folk
0.36,12,12.11373424,43,16,7.5375,3.425,1.569375,1.8,24,American Folk
0.693213296,4.853456221,1.871984293,22,15,8.763157895,4.210526316,6.376731302,2.131578947,17,American Folk
0.550122044,11.66666667,11.49352613,34,3,4.458715596,3.376146789,1.996128272,2.018348624,2,American Folk
0.485408058,10,8.453235328,31,5,7.863636364,3.363636364,2.504132231,1.943181818,7,American Folk
0.358024691,6.3,3.272727273,21,4,2.944444444,2.666666667,1.222222222,1.444444444,4,American Folk
0.385802469,16.8,23.40998833,29,16,5.592592593,3.296296296,3.023319616,1.722222222,5,American Folk
0.249433107,3,0.6976,14,8,2.047619048,4.19047619,5.487528345,1.523809524,1,American Folk
0.78633218,15.77777778,18.10270584,12,2,3.176470588,3.117647059,1.339100346,2.088235294,2,American Folk
0.50981405,20,29.4801632,21,7,4.136363636,3,1.045454545,1.886363636,7,American Folk
0.9,5.8,2.574076768,13,9,4.6,3,1.6,2,4,American Folk
1.706597222,8,5.544018621,26,3,3.625,2.583333333,0.409722222,2.041666667,2,American Folk
0.622222222,3.888888889,1.323767983,13,2,2.666666667,3.466666667,2.115555556,1.666666667,7,American Folk
0.455418381,7.55,4.665384615,17,1,3.296296296,3.111111111,1.87654321,1.62962963,5,American Folk
0.3296,9,6.419582578,22,2,2.52,3.04,1.2384,1.52,2,American Folk
0.649722222,17,23.10657058,31,1,4.5,3.033333333,1.565555556,1.816666667,8,American Folk
0.320153061,6.731818182,3.193315022,25,2,1.5,3.142857143,1.979591837,1.464285714,3,American Folk
0.605703938,8,4.987193288,26,12,5.191489362,3.14893617,1.871435038,1.893617021,7,American Folk
0.691358025,9.585,6.681037281,22,17,7,3.481481481,2.990397805,1.888888889,13,American Folk
0.289357404,11,9.628040692,38,9,5.494382022,3.752808989,2.568110087,1.808988764,3,American Folk
0.6176,5,1.684585262,22,5,3.64,2.88,2.2656,1.68,16,American Folk
3.355327204,17.9,28.72916811,22,7,5.651162791,2.604651163,1.122769064,2.604651163,12,American Folk
0.464436755,8.16,5.471252225,26,2,3.568627451,3.411764706,1.340253749,1.921568627,4,American Folk
0.47107438,6.038888889,3.18359375,17,12,3.772727273,3,1.545454545,1.727272727,5,American Folk
0.44,4,1,12,2,1.3,2.6,0.64,1.4,2,American Folk
0.357568027,9.4,8.052500221,22,3,3,3.571428571,2.387755102,1.892857143,3,American Folk
1.002450434,16,22.85387937,20,4,3.194029851,3.223880597,2.323011807,2.268656716,4,American Folk
0.873450413,6,2.846563194,22,12,5.636363636,3.636363636,3.640495868,2.113636364,14,American Folk
0.652173913,6,3.221428006,24,5,3.195652174,3.52173913,2.858223062,2,8,American Folk
0.916119347,11,9.515127779,38,3,3.109589041,3.178082192,1.927190843,1.95890411,8,American Folk
0.612244898,12.2,12.89430455,31,2,4.244897959,3.306122449,2.212411495,1.857142857,2,American Folk
1.265306122,4.809926471,2.085078259,38,2,16.28571429,2,0.285714286,1.857142857,2,American Folk
1.2499,15,19.93304663,26,10,3.92,3.46,2.6684,2.51,2,American Folk
0.395065398,22.37142857,43.93323017,33,3,4.982758621,3.344827586,1.915576694,1.810344828,7,American Folk
0.520710059,6,2.986225895,17,5,3.076923077,3.230769231,1.869822485,1.692307692,12,American Folk
0.467687075,17.85714286,25.79534039,33,5,5.071428571,3.19047619,1.725623583,1.642857143,4,American Folk
0.698961938,6,2.986225895,24,12,3.411764706,3.058823529,1.702422145,1.647058824,12,American Folk
1.0861678,8,4.967134206,22,12,6.023809524,3.047619048,2.188208617,2.095238095,4,American Folk
0.515169542,13,14.97763213,20,1,3.536585366,3.024390244,1.340868531,1.853658537,2,American Folk
0,3.464285714,0.962219599,15,9,0,1.6,0.24,1,9,American Folk
0.323721646,7,4.062043462,24,5,3.794117647,4.509803922,5.014609765,1.901960784,9,American Folk
0.654320988,14,15.57340739,24,2,3.314814815,3.407407407,2.537722908,1.888888889,2,American Folk
1.188208617,6,2.736907184,22,11,7.023809524,2.904761905,1.943310658,2.380952381,7,American Folk
0.514233242,25,53.49531188,22,3,3.242424242,3.545454545,1.672176309,1.96969697,7,American Folk
0.84144427,12.94782609,14.11844646,22,7,7.626373626,3.868131868,3.784808598,2.285714286,7,American Folk
0.486996044,9,7.197944883,31,7,3.412844037,3.541284404,2.578570827,1.908256881,7,American Folk
0.249307479,10.44791667,8.728242463,17,9,2.894736842,3.263157895,1.141274238,1.526315789,4,American Folk
0.62037037,22,41.84833525,33,3,3.018518519,2.851851852,0.718792867,1.833333333,3,American Folk
0.385015609,9,6.381591334,21,5,4.322580645,3.483870968,3.733610822,1.741935484,9,American Folk
0.582032605,18,28.17690799,27,4,4.505376344,3.333333333,1.985663082,2.096774194,3,American Folk
1.363119835,20,35.42162231,29,4,3.840909091,3.295454545,2.685433884,2.522727273,3,American Folk
0.344671202,7.954545455,4.884226656,16,4,4,2.476190476,0.630385488,1.523809524,7,American Folk
0.416204986,7.764603175,5.024617224,26,2,2.605263158,3.473684211,1.565096953,1.710526316,5,American Folk
0.295181756,11,10.91342567,27,5,5.481481481,3.703703704,2.09739369,1.898148148,2,American Folk
0.222222222,1.85,0.1875,5,3,0.666666667,2.666666667,0.222222222,1.333333333,2,American Folk
0,1.9,0.222222222,5,3,0,2,0.5,1,3,American Folk
0.745069394,9,6.664361338,14,5,3.432432432,3.513513514,2.033601169,2.108108108,2,American Folk
0.676374471,14,17.85434302,32,19,7.088235294,3.549019608,2.01230296,2.009803922,10,American Folk
1.028546713,5.45,2.333140432,22,5,2.676470588,3.117647059,1.515570934,2.029411765,1,American Folk
1.16024974,8,5.298155207,60,3,4.290322581,2.935483871,1.447450572,1.967741935,3,American Folk
0.402016383,22,41.02486585,32,7,3.884057971,2.956521739,1.056080655,1.782608696,7,American Folk
0.177514793,3.35,0.882653061,17,2,0.307692308,2.615384615,2.236686391,1.230769231,2,American Folk
0.515902367,9,7.025055752,17,2,2.153846154,3.346153846,1.880177515,1.942307692,2,American Folk
0.4,4.75,1.48415978,16,2,1.8,3.52,2.8896,1.6,4,American Folk
0.301686851,12,13.97239995,32,4,4.235294118,4.264705882,4.900519031,1.808823529,3,American Folk
0.4516,8.846153846,6.265462842,22,5,2.92,3.4,2.12,1.78,5,American Folk
0.525377229,18.05,29.44022527,32,1,3.611111111,2.740740741,0.673525377,1.740740741,1,American Folk
0.616549486,11,11.67280277,29,3,3.953488372,3.069767442,1.367225527,1.813953488,3,American Folk
1.508487654,8.875,7.007294257,31,3,5.694444444,2.777777778,0.728395062,2.138888889,8,American Folk
0.673440454,23,46.09374315,24,8,4.543478261,3.043478261,0.911153119,2.02173913,8,American Folk
0.3405272,5,2.025451595,24,11,3.963768116,4.608695652,7.45557656,2.007246377,5,American Folk
1.101114956,19,31.21666046,22,4,3.490196078,2.941176471,1.23183391,2.274509804,4,American Folk
0.12244898,1.8,0.16,13,11,1,2.857142857,1.265306122,1.142857143,11,American Folk
1.048888889,8,4.931631295,17,2,2.7,2.933333333,1.328888889,2.133333333,3,American Folk
0.538827977,20,38.97155322,38,2,4.217391304,3.495652174,1.780415879,2.017391304,5,American Folk
0.691358025,10,8.340316192,15,12,4.407407407,2.740740741,1.229080933,1.888888889,12,American Folk
0.35196195,14,15.91080909,29,17,3.034482759,3.413793103,2.75980975,1.689655172,5,American Folk
0.604138672,6.76,3.525247603,22,15,5.114754098,3.409836066,1.946788498,2.049180328,2,American Folk
0.46669715,9,7.443680493,27,1,2.234567901,3.555555556,2.395061728,1.950617284,1,American Folk
0.43496358,9,7.334176894,24,7,3.306451613,3.419354839,2.46930281,1.870967742,3,American Folk
1.1875,3.45,0.972222222,7,2,1.125,2.25,0.1875,1.75,2,American Folk
0.459876543,5,1.886803411,14,1,2.166666667,3.222222222,2.50617284,1.611111111,2,American Folk
0.5,5,2.258340986,9,7,1.5,2.5,0.25,1.5,4,American Folk
