melodic_variance,repeteadness_mean,repeteadness_variance,pitch_in_piece,weighted_abruptness,pitch_in_rules,branchiness_mean,branchiness_variance,melodic_mean,unweighted_abruptness,label
0.252099054,3.148663102,3.640145272,41,0.478992161,5.237113402,4.350515464,5.258582209,1.783505155,0.337042066,American Folk
0.249657064,2.76119403,3.047449321,24,0.935897436,2.222222222,3.111111111,1.580246914,1.481481481,0.726495726,American Folk
1.265306122,2.314285714,1.970612245,14,1.307692308,3.642857143,2.857142857,1.265306122,1.857142857,1.153846154,American Folk
0.879017013,8.863344051,26.88646985,14,0.484057971,2.804347826,3.217391304,1.90926276,2.347826087,0.471884058,American Folk
0.325141777,2.529411765,1.837370242,29,0.763636364,2.782608696,2.52173913,1.032136106,1.391304348,0.763636364,American Folk
0.454293629,3.690243902,5.758197501,21,2.255555556,3.947368421,2.842105263,1.501385042,1.578947368,1.288888889,American Folk
0.684009712,14.70168689,66.91665593,28,0.360518934,6.204301075,3.35483871,2.142906694,2.064516129,0.327639863,American Folk
0.37244898,2.98,3.3796,14,0.905494505,3.714285714,3,1,1.642857143,0.849450549,American Folk
0.471453287,3.937541091,6.107356099,22,1.164037433,2.352941176,3.176470588,1.910034602,1.617647059,0.616237002,American Folk
0.16,1,0,12,0.83375,1,2.8,0.96,1.2,0.755625,American Folk
0.343316289,5.348039216,12.04063341,27,0.515953453,2.621621622,3.513513514,2.574141709,1.621621622,0.473536036,American Folk
0.483809524,2.963365539,3.157340149,19,0.373326465,5.019047619,4.038095238,3.750929705,2.2,0.237244353,American Folk
0.5136,9.342916667,28.47432483,17,0.336612245,3.64,3.44,1.1664,2.08,0.325469388,American Folk
0.793650794,11.26579261,42.11886561,36,0.814363144,3.261904762,2.904761905,1.657596372,1.666666667,0.566531165,American Folk
0.1875,1.549019608,0.490965013,7,0.87375,1.25,2.5,0.25,1.25,0.87375,American Folk
0.493217497,7.766772002,23.26359328,29,0.452283951,4.259259259,3.555555556,2.271604938,1.975308642,0.427654321,American Folk
0.268698061,4.924324324,11.15102995,22,0.660099573,3.789473684,3.368421053,2.864265928,1.684210526,0.436913229,American Folk
0.294250792,6.3866171,16.15164246,26,0.321924144,4.234042553,3.319148936,1.621548212,1.70212766,0.308510638,American Folk
0.245746692,6.248275862,13.15613687,21,1.808102767,2.130434783,2.782608696,1.735349716,1.434782609,0.76986166,American Folk
1.694214876,5.903743316,12.53993251,12,0.478643579,5.181818182,3,1.181818182,2.181818182,0.471500722,American Folk
0.24691358,2.459016393,1.953238377,26,0.798219373,3.666666667,3.851851852,4.200274348,1.444444444,0.471889839,American Folk
0.234375,5.195402299,12.08825472,43,0.712051282,1.525,3.15,2.5775,1.375,0.616570513,American Folk
0.417352538,4.221674877,5.995195224,20,0.395003494,4.296296296,3.296296296,1.504801097,1.907407407,0.348940135,American Folk
0.388888889,5.178343949,12.1974928,29,0.671195652,4.833333333,2.833333333,0.472222222,1.666666667,0.669157609,American Folk
0.669591837,5.105478033,11.00741189,29,0.369547964,10.55714286,3.4,2.011428571,2.042857143,0.321066253,American Folk
0.327780092,4.400611621,7.359388005,38,0.530359773,3.897959184,4.06122449,5.363598501,1.755102041,0.258532506,American Folk
0.898022893,6.161238223,12.5267344,24,0.334584876,7.677419355,3.258064516,1.933402706,2.193548387,0.302022739,American Folk
0.365897838,4.844356261,10.5477425,26,0.370958486,3.241758242,3.626373626,2.102161575,1.912087912,0.349166667,American Folk
0.299030172,6.61857783,16.87269609,59,0.268416928,5.728448276,3.974137931,4.456227705,1.875,0.153399828,American Folk
1.07231405,3.997073876,7.20582591,29,0.665367336,3.545454545,2.818181818,1.148760331,1.863636364,0.658430233,American Folk
0.396121884,2.072463768,1.400546104,15,0.59658606,3.763157895,4.105263158,4.35734072,1.842105263,0.547777383,American Folk
0.222222222,1.855614973,0.559123795,10,0.91,2.5,3,1.333333333,1.333333333,0.91,American Folk
1.560874089,3.24101069,3.579009502,19,0.834427419,3.032258065,3.096774194,1.829344433,2.290322581,0.798123656,American Folk
0.501385042,3.810699588,4.663753832,20,0.38940256,3.789473684,3.157894737,1.764542936,1.842105263,0.383428165,American Folk
0.301020408,3.632075472,5.591046636,17,0.415674603,2,3.214285714,1.31122449,1.642857143,0.342195767,American Folk
0.46366782,2.511627907,1.784748513,12,0.923529412,2.588235294,3.294117647,2.089965398,1.647058824,0.896405229,American Folk
0.16,1.123479218,0.200267302,14,3.15725,0.4,2,0,1.2,3.15725,American Folk
0.92864549,3.330398191,4.02071055,36,0.591395393,3.349514563,3.689320388,2.99085682,2.058252427,0.432815534,American Folk
0.293209877,4.051792829,4.965444993,33,0.573174603,4.888888889,2.888888889,0.820987654,1.611111111,0.469285714,American Folk
0.600772889,5.248044966,11.4672868,19,0.561111111,3.879310345,3.379310345,2.338882283,2.051724138,0.542241379,American Folk
1.289780521,4.041008105,5.592536392,15,1.101886792,5.12962963,2.888888889,2.098765432,2.314814815,0.902865129,American Folk
0.382963989,6.267241379,15.24754756,24,0.598541963,4.842105263,3.157894737,2.290858726,1.657894737,0.583656354,American Folk
0.212051788,5.777670837,13.32015588,38,0.339711249,4.328467153,4.145985401,4.387447387,1.759124088,0.191254634,American Folk
1.798929209,6.010795191,15.87161856,19,0.71402439,3.317073171,2.975609756,1.340868531,2.390243902,0.548794668,American Folk
0.40665874,3.9296875,6.112243652,24,0.686699507,5.034482759,3.379310345,2.097502973,1.724137931,0.650246305,American Folk
0.422496571,4.855968045,7.769680696,19,0.873789174,4.962962963,3.185185185,1.410150892,1.851851852,0.661289174,American Folk
0.172839506,1.742525532,0.937383612,19,3.813888889,0.444444444,2.666666667,1.555555556,1.222222222,1.867013889,American Folk
0.413196322,4.604522184,8.38972571,20,1.195182724,3.023255814,3.441860465,3.502433748,1.651162791,0.535160576,American Folk
0.29033241,5.598864711,10.68866475,56,0.263054859,5.247368421,3.915789474,3.63501385,1.857894737,0.161727467,American Folk
0.595041322,1.818181818,0.785123967,12,1.115454545,3.727272727,3.090909091,1.173553719,1.636363636,1.000909091,American Folk
0.489892985,6.352,17.220096,22,0.482019704,2.172413793,3.034482759,1.136741974,1.689655172,0.461330049,American Folk
0.51446281,2.85,3.260833333,19,1.34025974,1.681818182,2.636363636,0.776859504,1.590909091,1.34025974,American Folk
0.616071429,3.05,4.2225,17,0.625396825,3.071428571,3.142857143,1.479591837,1.75,0.610582011,American Folk
1.113573407,3.930612245,5.893144523,14,0.467020462,2.736842105,3,0.894736842,2.210526316,0.435630266,American Folk
0.200401766,4.943193998,14.90888455,34,0.251655478,4.946808511,4.5,7.25,1.867021277,0.137461038,American Folk
1,3.875,5.086647727,14,0.499019608,3.888888889,2.777777778,1.061728395,2,0.492810458,American Folk
0.231404959,1.882352941,0.809688581,12,1.246363636,1.454545455,3.454545455,2.611570248,1.363636364,0.849090909,American Folk
0.366782007,1.671487894,0.864931997,24,2.062990196,6.117647059,4,4.823529412,1.529411765,1.374822985,American Folk
0.444632291,4.798890777,12.95010664,43,0.441807082,11.83516484,3.296703297,1.483395725,1.923076923,0.40994709,American Folk
0.382222222,3.322033898,4.43866705,12,0.439137931,2.533333333,3.533333333,1.448888889,1.866666667,0.389195402,American Folk
0.552469136,2.855072464,2.819575719,16,0.665,4,3.277777778,1.867283951,1.944444444,0.574550265,American Folk
0.816115702,4.651747656,9.263505421,16,0.615574348,4.090909091,3.272727273,2.107438017,2.045454545,0.411774724,American Folk
0.539256198,6.095238095,15.12320484,15,0.374242424,2.318181818,2.818181818,0.512396694,1.772727273,0.374242424,American Folk
0.172839506,2.666666667,2.222222222,12,0.698611111,0.333333333,2.666666667,0.444444444,1.222222222,0.698611111,American Folk
0.375735627,2.32357473,2.004418318,15,1.409805735,4.29787234,3.829787234,3.375282933,1.914893617,0.617977182,American Folk
0.49872449,3.463765563,5.343783592,19,0.746191558,3.375,3.321428571,1.503826531,2.035714286,0.604819457,American Folk
0.430362654,3.259816145,5.081233318,20,0.578482003,3,3.944444444,2.719135802,2.013888889,0.348881716,American Folk
0.41322314,3.27027027,3.926953981,14,0.940909091,2.363636364,2.727272727,0.743801653,1.363636364,0.9,American Folk
0.420898438,4.527093596,6.357640321,17,0.500655242,2.53125,3.1875,1.27734375,1.78125,0.380594758,American Folk
0.6144,2.130434783,1.374291115,17,0.538083333,3.6,3.36,2.3104,1.84,0.479041667,American Folk
0.469135802,6.299866172,17.64154691,31,0.601886792,3.796296296,3.185185185,1.743484225,1.777777778,0.727638015,American Folk
0.29578564,4.534482759,5.697086801,29,0.506557377,3.596774194,3.612903226,3.01144641,1.725806452,0.328080381,American Folk
0.462802768,11.66274864,41.3014514,26,0.581006731,3.955882353,3.264705882,1.959342561,1.911764706,0.506474978,American Folk
0.339156141,4.264593301,6.607980815,27,0.569760929,3,3.31147541,2.247245364,1.704918033,0.493811475,American Folk
0.482891196,6.448751249,17.50288169,29,0.635686275,3.078431373,3.333333333,1.633986928,1.784313725,0.538300654,American Folk
0.688705234,2.897139714,3.288130188,19,1.402225379,3.03030303,3.272727273,2.622589532,1.909090909,0.883680556,American Folk
1.265620191,5.093240093,11.26608201,28,0.440582707,5.526315789,3.473684211,1.582640813,2.122807018,0.401463033,American Folk
0.45213629,7.23255814,19.13375213,27,0.192429276,2.441860465,2.837209302,1.1595457,1.674418605,0.192039162,American Folk
0.432460937,3.580397192,6.359040936,34,0.21337559,4.28125,4.2,4.135,2.10625,0.164831679,American Folk
0.376654064,10.2542886,33.56197707,29,0.579066023,4.804347826,3.130434783,1.287334594,1.717391304,0.528238911,American Folk
0.5456,3.680594071,5.414006326,24,0.773877551,3.06,3.68,1.8176,1.88,0.525714286,American Folk
0.505513477,4.274277457,9.369916385,28,0.278801481,3.567164179,3.791044776,3.284695923,2.097014925,0.200913478,American Folk
0.398888889,3.62012987,4.586218165,19,0.247062147,4.1,3.8,2.226666667,1.966666667,0.24193032,American Folk
0.404674945,4.145728643,7.923486781,17,0.403003003,4.108108108,3.405405405,1.159970782,1.972972973,0.385923423,American Folk
1.268441404,3.018936342,3.389530973,27,0.534293135,5.536585366,3.146341463,1.905413444,2.109756098,0.452220298,American Folk
0.540642722,3.054574639,2.737218811,17,1.001976285,3.47826087,3.217391304,2.170132325,1.739130435,0.889575099,American Folk
0.561983471,3.290322581,3.367325702,14,0.706363636,3.909090909,2.727272727,0.925619835,1.727272727,0.706363636,American Folk
0.583333333,1.6,0.44,8,1.12,1,2,1,1.5,1.12,American Folk
0.728888889,2.421568627,1.937948112,16,2.225238095,2.933333333,2.4,0.906666667,1.733333333,1.561904762,American Folk
0.387755102,2.58034188,2.299129228,17,1.09478022,4.428571429,2.857142857,2.693877551,1.571428571,0.996336996,American Folk
0.567867036,4.474237182,6.422772178,22,0.401226885,2.921052632,3.263157895,1.56232687,1.894736842,0.308410384,American Folk
0.315500686,1.944444444,1.200617284,20,0.52317189,2.518518519,3.481481481,1.731138546,1.592592593,0.512037037,American Folk
0.996419271,3.708676231,5.667272778,24,0.637445175,4.75,3.625,2.796875,2.34375,0.343410088,American Folk
0.454320988,4.010087719,9.538896776,21,0.529173554,4.755555556,3.244444444,1.029135802,1.888888889,0.532575758,American Folk
0.249433107,2.159090909,1.133780992,14,0.918571429,1.80952381,3.523809524,3.58276644,1.476190476,0.708253968,American Folk
0.509695291,2.057142857,1.196734694,15,0.566666667,2.368421053,3.052631579,1.102493075,1.736842105,0.463450292,American Folk
0.386580486,6.900542495,18.98604871,22,0.671052632,2.456140351,3.438596491,1.755001539,1.771929825,0.427083333,American Folk
0,1.166666667,0.138888889,13,1.222619048,0,1.714285714,1.06122449,1,1.222619048,American Folk
0.5875,2.634615385,2.654955621,15,0.412105263,4.45,2.7,0.91,1.75,0.488947368,American Folk
1.74872449,3.278145127,3.725398428,42,0.894229497,25.03571429,3.357142857,4.801020408,2.464285714,0.601626984,American Folk
0.315581854,3.838609559,5.782629586,17,0.692307692,2.948717949,3.641025641,2.383957922,1.692307692,0.379807692,American Folk
1.2976,4.904425061,9.473418691,15,0.568204082,3.86,3.6,3.72,2.32,0.480993197,American Folk
0.7275,4.761904762,9.70521542,17,0.620065789,6.9,2.8,0.96,1.85,0.620065789,American Folk
0.659726353,8.316222941,20.85874935,21,0.691930142,4.097560976,3.536585366,2.858417609,2.268292683,0.360680769,American Folk
0,1.25,0.1875,8,0.915,0,2.4,0.24,1,0.915,American Folk
0.400292184,6.227027027,16.78089116,27,0.556493994,2.351351351,2.810810811,1.126369613,1.756756757,0.543731231,American Folk
0,1.5,0.531428571,12,1.24125,0,2,0,1,1.24125,American Folk
0.277700831,5.516616314,11.26482964,31,0.503965149,4.026315789,3.052631579,0.83933518,1.657894737,0.503885135,American Folk
0.550603915,3.635108481,4.205937374,19,0.417346939,3.959183673,3.795918367,2.815493544,2.020408163,0.322870607,American Folk
1.52734375,4.550972025,9.111967249,12,0.635083333,5.25,2.875,0.734375,2.1875,0.635083333,American Folk
0.565555556,2.36056338,2.158444753,12,0.410344828,3.3,3.266666667,1.795555556,1.966666667,0.370881226,American Folk
0,1.15625,0.149414063,14,2.048333333,0,2.8,0.56,1,1.493333333,American Folk
0.555061728,2.31496063,1.77481555,16,0.372424242,2.6,3.333333333,1.822222222,2.022222222,0.372840909,American Folk
0.865784499,2.838709677,3.167533819,20,0.775741107,1.608695652,3.043478261,2.128544423,1.782608696,0.585177866,American Folk
0.676388889,7.341489197,17.80404424,27,0.856101695,3.983333333,3.1,2.456666667,1.916666667,0.773050847,American Folk
0.263810124,3.161137441,4.94085937,29,0.481734868,3.31884058,4.376811594,5.858013022,1.710144928,0.261218995,American Folk
0.526859504,4.254098361,7.992811072,21,0.333500705,3.045454545,3.272727273,1.289256198,1.863636364,0.326918898,American Folk
0,1.169811321,0.143253827,23,5.583928571,0,2.75,0.6875,1,5.583928571,American Folk
0.618466459,12.65713509,75.54761536,32,0.623173632,3.568807339,3.467889908,3.368234997,2.073394495,0.401544909,American Folk
1.609467456,2.775462963,2.293976123,9,1.139423077,2.153846154,2.615384615,0.852071006,2.076923077,1.139423077,American Folk
1.296786389,3.574712644,5.163958251,20,1.256472332,1.913043478,2.608695652,0.933837429,1.913043478,1.138537549,American Folk
0.37244898,1.610614426,0.662454766,18,3.181456044,1.785714286,2.142857143,0.551020408,1.357142857,3.574587912,American Folk
0.338842975,3.065679012,3.554738119,19,1.326948052,2.454545455,3.363636364,3.504132231,1.545454545,1.003777056,American Folk
0.318367347,2.858274399,3.129552165,22,0.620756303,3.885714286,3.657142857,2.568163265,1.714285714,0.500336134,American Folk
0.50137741,7.726907631,22.15995871,20,0.485795455,2.363636364,3.03030303,1.605142332,1.727272727,0.476325758,American Folk
0.381377551,3.48,5.4336,19,0.573214286,3.214285714,3.071428571,1.066326531,1.607142857,0.490740741,American Folk
0.484429066,2,1.037037037,14,0.644117647,2.117647059,3.176470588,1.439446367,1.529411765,0.644117647,American Folk
0.605555556,5.245666467,10.96707519,13,0.874482759,1.866666667,3.4,1.64,1.833333333,0.771103448,American Folk
0.962757772,3.747510418,6.498117644,38,0.49260208,4.263157895,3.192982456,1.997845491,2.192982456,0.435085132,American Folk
0.361053719,2.315686275,1.629361784,25,1.029968288,2.613636364,3.5,2.613636364,1.659090909,0.475387597,American Folk
0.509885204,6.167773351,17.18817201,17,0.497402597,3.446428571,3.642857143,2.586734694,2.089285714,0.428510552,American Folk
0.376242945,3.141114983,3.638913507,22,0.650327869,4.196721311,3.442622951,1.263101317,1.868852459,0.40047541,American Folk
0.328888889,5.709516776,14.69811731,33,0.521585586,4.08,3.493333333,2.676622222,1.866666667,0.331706607,American Folk
0.66,4.992184286,7.370253721,17,0.773355263,2.05,3,1.3,1.8,0.521600877,American Folk
1.595555556,5.730323837,14.61303488,17,1.566666667,2.233333333,2.933333333,1.662222222,2.066666667,1.019310345,American Folk
0.47107438,3.090909091,3.796930342,17,0.513852814,2.454545455,3.272727273,3.289256198,1.727272727,0.381184292,American Folk
0.204081633,2.25,1.5625,13,1.797321429,2.571428571,2.571428571,1.102040816,1.285714286,1.797321429,American Folk
0.528463649,9.081007488,24.25552084,23,0.461076171,3.055555556,3.185185185,2.447187929,1.907407407,0.342813883,American Folk
0.402366864,2.268292683,1.367043427,19,1.295192308,2.692307692,2.461538462,1.017751479,1.461538462,1.295192308,American Folk
0.515555556,5.862032649,20.32758019,22,0.562033898,2.75,3.2,1.393333333,1.866666667,0.422457627,American Folk
0.3104,1.87804878,0.9851279,12,0.568666667,1.92,3.12,0.9056,1.64,0.568666667,American Folk
0.925619835,2.142857143,1.360544218,8,0.529090909,1.545454545,2.727272727,1.107438017,1.727272727,0.529090909,American Folk
0.645232603,4.5403248,10.61501305,28,0.366521064,4.833333333,3.549019608,2.620146098,2.107843137,0.363023766,American Folk
0.643024575,4.054205301,8.841195289,37,0.357093822,3.086956522,3.669565217,2.325595463,2.095652174,0.218361048,American Folk
0.634297521,4.463414634,7.939718422,13,0.43696265,2.840909091,3.409090909,2.287190083,2.045454545,0.2829105,American Folk
0.849183673,5.575173055,11.67809441,15,1.353623188,3.114285714,3.4,1.554285714,2.328571429,0.951207729,American Folk
0.247658689,4.789049919,8.691946655,22,0.492258065,3.709677419,3.483870968,1.927159209,1.548387097,0.468064516,American Folk
0.37037037,7.968369352,25.03671616,36,0.438541667,2.740740741,3.283950617,2.055174516,1.666666667,0.327353395,American Folk
1.020833333,1.751428571,0.909297959,24,1.026010101,2.5,2.5,0.916666667,1.75,1.026010101,American Folk
1.020833333,4.247990105,6.891146901,16,1.164960317,5.583333333,3.222222222,1.728395062,2.25,0.947936508,American Folk
0.417737465,2.566922,2.292534106,31,0.4096851,5.492063492,3.333333333,1.746031746,1.793650794,0.396434758,American Folk
0.729272959,3.415966387,5.1673081,16,0.477029221,2.803571429,3.321428571,1.503826531,2.196428571,0.456891234,American Folk
0.299381887,4.189368771,9.289720864,29,0.383606557,4.590163934,3.37704918,2.07094867,1.721311475,0.318624772,American Folk
0.383528559,3.177325581,3.884253313,25,0.611794872,3.747252747,4.197802198,4.94988528,1.967032967,0.296605413,American Folk
0.21,1.833333333,0.972222222,12,1.086111111,1.7,3.4,1.04,1.3,0.953888889,American Folk
0.378099174,4.129403794,6.182554568,33,0.556342495,5.113636364,3.454545455,2.79338843,1.590909091,0.487935166,American Folk
0.734375,3.962962963,6.09739369,24,0.596320565,3.96875,3,1.6875,1.875,0.559383401,American Folk
0.350474002,3.285714286,4.955961332,27,0.411029125,2.847457627,3.288135593,0.950876185,1.762711864,0.407837157,American Folk
0.56,3.197183099,4.439992065,22,0.695875,3.84,2.88,1.6256,1.8,0.485833333,American Folk
0.207193817,4.111445783,5.809868994,22,0.274047187,4.172413793,3.689655172,3.11058264,1.706896552,0.261947973,American Folk
1.692520776,11.62867849,50.94133429,34,0.534105263,3.236842105,2.921052632,2.046398892,2.210526316,0.464815789,American Folk
0.312636961,4.056842105,6.274242659,22,0.273401386,3.472972973,3.864864865,2.738495252,1.891891892,0.252100633,American Folk
0.231404959,2.575757576,2.062442608,13,0.306818182,3,2.545454545,1.520661157,1.363636364,0.334090909,American Folk
0.855831038,3.71459695,5.740873833,28,1.567755682,1.939393939,2.787878788,0.894398531,1.848484848,1.564985795,American Folk
0.204081633,2.666666667,2.222222222,12,1.46792328,1,2.571428571,0.244897959,1.285714286,1.194113757,American Folk
0.527815103,6.612756264,24.74298079,32,0.345355191,2.885245902,3.31147541,1.591507659,1.885245902,0.320794627,American Folk
1.007971092,5.239446064,12.11380086,28,0.339475945,5.680412371,3.237113402,2.34583909,2.340206186,0.286131694,American Folk
0.521626298,8.551838088,26.55892482,25,0.434207638,3.691176471,3.5,1.779411765,1.911764706,0.347380743,American Folk
0.340136054,3.354166667,4.020399306,29,0.574880952,2.714285714,3.047619048,0.616780045,1.571428571,0.572261905,American Folk
0.85136742,2.099161255,1.474373969,17,0.663384755,3.431034483,3.413793103,2.139120095,2.103448276,0.646957552,American Folk
0.519692168,3.054421769,3.548058679,26,0.574468085,2.042553191,3.361702128,1.97555455,1.765957447,0.561979648,American Folk
0.549788543,4.168263065,5.725311826,29,0.538333333,9.352941176,3.450980392,1.855440215,1.862745098,0.437181063,American Folk
0.666666667,10.05365526,43.69256361,15,0.370850202,3.153846154,2.974358974,0.845496384,2,0.369500675,American Folk
0.4375,2.827868852,2.896600376,20,0.50213141,2,3.4,2.04,1.75,0.399947917,American Folk
0.623263889,2.746031746,3.205341396,15,0.67182971,3.291666667,3.083333333,1.576388889,1.708333333,0.584616546,American Folk
0.331314879,3.697150997,5.183337879,19,0.334503951,3.191176471,3.676470588,3.630622837,1.852941176,0.344578578,American Folk
0.249864792,3.935483871,5.673257024,29,0.63372093,3.418604651,3.302325581,2.443482964,1.511627907,0.60620155,American Folk
0.543209877,1.707317073,0.743604997,19,0.517460317,5,3.62962963,1.34430727,1.888888889,0.420868946,American Folk
0.374261578,3.306767677,6.408171523,38,0.226555447,4.592391304,3.967391304,3.803284499,2.027173913,0.147143307,American Folk
0.544642857,2.844155844,2.996441221,29,0.83234127,3.75,2.642857143,1.229591837,1.75,0.742989418,American Folk
0.583333333,2.836363636,2.645950413,12,0.881590414,4.555555556,2.888888889,0.987654321,1.833333333,0.881590414,American Folk
0.337950139,3.27173913,2.850070888,17,1.186988304,3.947368421,3.263157895,1.457063712,1.631578947,0.922660819,American Folk
0.432722107,3.677042895,6.344647206,29,0.591111546,4.056818182,3.659090909,2.406508264,1.897727273,0.371474552,American Folk
0.609020396,6.336079077,14.89858298,27,0.726928697,3.271186441,3.322033898,1.675955185,1.966101695,0.345791935,American Folk
0.76660092,2.850050865,3.00762388,24,0.62854251,7.564102564,3.128205128,1.137409599,2.051282051,0.608853865,American Folk
0.662993572,6.474362561,17.57506939,22,0.448247784,4.626262626,3.434343434,2.306295276,2.272727273,0.371444891,American Folk
0.397742542,8.227589144,30.70057766,36,0.315846995,3.754098361,3.016393443,0.96694437,1.721311475,0.31557377,American Folk
0.638067472,6.87473904,20.20977942,19,0.459375,4.918367347,3.346938776,1.77759267,2.12244898,0.360234198,American Folk
1.575443787,3.342032967,3.89114728,13,0.560564103,3.038461538,2.846153846,0.668639053,1.961538462,0.559179487,American Folk
0.238185255,4.892307692,11.11147929,27,0.633201581,4.739130435,2.695652174,1.081285444,1.391304348,0.633201581,American Folk
0.4275,4.433566434,6.581250917,12,0.511842105,1.85,3.2,1.36,1.65,0.367149123,American Folk
1.082691579,5.534693878,13.66104123,29,0.332060776,4.516853933,3.393258427,2.553212978,2.202247191,0.251535216,American Folk
0.44,2.142857143,1.360544218,12,0.81837037,2.5,2.4,0.24,1.4,0.771703704,American Folk
0.364743857,6.332302283,20.6063613,51,0.279072039,6.244897959,3.673469388,3.046438984,1.948979592,0.183035845,American Folk
0.263677285,3.208029197,3.653804145,26,0.31477193,3.539473684,4.210526316,5.245152355,1.802631579,0.232550042,American Folk
0.26189768,4.279022403,7.801983566,29,0.272914785,4.256097561,3.707317073,2.548483046,1.792682927,0.258432701,American Folk
1.061728395,1.65,0.580833333,12,0.697916667,2.444444444,2.666666667,0.444444444,1.777777778,0.697916667,American Folk
0.46018992,2.663043478,3.723416824,17,0.455768268,2.513513514,3.621621622,2.61358656,1.837837838,0.419524212,American Folk
0.248888889,2.111749681,1.279116898,22,3.074285714,6.066666667,3.333333333,1.688888889,1.466666667,1.522619048,American Folk
0.1875,2.565217391,2.15879017,9,1.175595238,0.75,2.75,0.6875,1.25,0.837053571,American Folk
0,1,0,17,0.520833333,0,1.5,0.25,1,0.520833333,American Folk
0.6875,7.611301656,19.2048293,27,0.514919355,3.0625,2.875,0.921875,1.75,0.514516129,American Folk
0.443877551,4.28180541,8.453293778,21,3.318270503,3.964285714,2.5,0.678571429,1.642857143,3.234937169,American Folk
0.99408284,5.627629644,15.37157156,29,0.574358974,2.903846154,3.153846154,1.899408284,2.076923077,0.499736048,American Folk
1.103806228,6.188338926,13.20692568,17,0.729946524,2.823529412,3,2.294117647,2.117647059,0.707070707,American Folk
0.914285714,5.259689922,11.53333634,29,0.414397759,4.971428571,2.971428571,1.399183673,2,0.414397759,American Folk
0.46484375,6.921658986,14.64363227,13,0.56125252,1.96875,3.1875,1.02734375,1.8125,0.481703629,American Folk
2.666666667,2.33974359,2.244617028,22,3.043809524,2.6,2.133333333,1.048888889,2,3.043809524,American Folk
0.341902796,3.682619647,4.846372986,35,0.570414764,2.315068493,3.397260274,2.34903359,1.712328767,0.404496052,American Folk
0.525252525,4.38028169,8.235667526,22,0.6890625,1.848484848,3.333333333,3.070707071,1.666666667,0.531652462,American Folk
0.419966223,4.716658342,9.38627773,24,0.45129376,3.219178082,3.452054795,2.247701257,1.931506849,0.376883562,American Folk
0.446870127,2.642793988,3.04369574,32,0.296010039,2.708955224,4.119402985,3.881265315,1.970149254,0.239941291,American Folk
1.14622235,3.195503876,4.410589604,21,1.111435808,2.762711864,3.559322034,2.687158862,2.152542373,0.629082651,American Folk
0.7475,1.961538462,1.267751479,26,0.896052632,2.7,3,1.3,1.55,0.874342105,American Folk
0.313462761,6.271573723,20.98947734,26,0.33056732,4.118881119,4.251748252,4.328231209,1.965034965,0.216356906,American Folk
0.359375,2.479166667,1.957899306,19,1.358958333,3.625,2.625,0.984375,1.625,0.72875,American Folk
0.557655955,6.914791177,15.82289888,16,0.526070853,3.260869565,3.347826087,2.052930057,1.913043478,0.314759528,American Folk
0.764792899,1.660493827,0.710867246,24,1.153846154,1.538461538,3.230769231,1.946745562,1.653846154,1.153846154,American Folk
0.667091837,4.016666667,5.393373016,21,0.964528219,1.821428571,3.142857143,1.693877551,1.607142857,0.96140873,American Folk
0.778842975,3.149758454,3.847137623,29,0.563063973,3.672727273,3.054545455,1.142479339,2.054545455,0.424896184,American Folk
0.409989594,3.729534723,6.034310737,30,0.451285647,3.731182796,3.741935484,2.944155394,1.903225806,0.360223625,American Folk
0.588326446,6.402777778,12.01832562,22,0.639244186,4.204545455,3.318181818,3.216942149,1.840909091,0.347832981,American Folk
0.734674556,3.165384615,3.607263314,29,0.350120192,3.892307692,3.384615385,2.113609467,2.061538462,0.318894231,American Folk
1.36271809,3.772357724,4.777447287,24,0.758499053,2.303030303,3.151515152,1.461891644,2.03030303,0.744744318,American Folk
0.952479339,6.727586207,16.19130797,15,0.673106061,2.772727273,2.909090909,1.355371901,1.954545455,0.643181818,American Folk
0.366266544,6.272520661,15.96087712,24,0.7589599,4.403508772,3.333333333,3.064327485,1.807017544,0.690745614,American Folk
0.595041322,4.076190476,5.194195011,31,0.833333333,3.727272727,3.454545455,2.338842975,1.636363636,0.392857143,American Folk
0.29316106,5.10741573,13.3314731,24,0.339122569,4.343283582,3.492537313,1.682780129,1.776119403,0.329274084,American Folk
1.018742191,7.766863298,22.76376914,29,0.614431487,3.591836735,3.020408163,1.530195752,2.040816327,0.599319728,American Folk
1.831597222,3.642201835,4.688494234,26,0.311594203,4.083333333,2.75,2.604166667,2.208333333,0.34178744,American Folk
0.37037037,3.736363636,6.730495868,29,0.476415094,2.444444444,3.222222222,1.617283951,1.666666667,0.422157333,American Folk
0.249817385,6.186851211,19.2246022,24,0.428603604,4.837837838,2.972972973,1.053323594,1.486486486,0.341053554,American Folk
0.962647929,3.510599078,4.682099641,33,0.963046757,2.769230769,3.384615385,2.775147929,1.865384615,0.769984917,American Folk
0.3375,3.339797681,4.256567191,22,0.480128205,2.575,3.3,1.86,1.75,0.480128205,American Folk
0.488888889,3.333333333,3.888888889,12,0.823730159,3.4,2.933333333,0.862222222,1.666666667,0.787063492,American Folk
0.244897959,3.972049689,5.385476544,24,1.567460317,2.464285714,3.214285714,1.168367347,1.571428571,0.765873016,American Folk
0.392857143,4.728971963,7.463481943,24,1.461813187,4.142857143,2.714285714,1.204081633,1.5,0.507967033,American Folk
