Path	Target	Source	Support	Confidence	Probability
12_0.2>14_0.2	19_0.2	14_0.2	16	0.25396825396825395	1.0
10_0.2	10_0.2	10_0.2	59	0.16076294277929154	0.30256410256410254
10_0.2	128_0.1	10_0.2	17	0.04632152588555858	0.08717948717948718
10_0.2	7_0.2	10_0.2	44	0.11989100817438691	0.22564102564102564
10_0.2	12_0.2	10_0.2	13	0.035422343324250684	0.06666666666666667
10_0.2	9_0.2	10_0.2	25	0.0681198910081744	0.1282051282051282
10_0.2	8_0.2	10_0.2	15	0.04087193460490463	0.07692307692307693
10_0.2	4_0.2	10_0.2	10	0.027247956403269755	0.05128205128205128
10_0.2	14_0.2	10_0.2	12	0.0326975476839237	0.06153846153846154
10_0.2>128_0.1	128_0.1	128_0.1	84	0.6461538461538462	0.875
10_0.2>128_0.1	128_0.2	128_0.1	12	0.09230769230769231	0.125
128_0.1>5_0.2	5_0.2	5_0.2	173	0.3844444444444444	1.0
128_0.1>5_0.2>128_0.1	128_0.1	128_0.1	328	0.8541666666666666	1.0
14_0.1	10_0.1	14_0.1	35	0.02040816326530612	0.022816166883963495
14_0.1	17_0.1	14_0.1	162	0.09446064139941691	0.10560625814863103
14_0.1	15_0.1	14_0.1	18	0.010495626822157435	0.011734028683181226
14_0.1	14_0.1	14_0.1	350	0.20408163265306123	0.22816166883963493
14_0.1	11_0.2	14_0.1	19	0.011078717201166181	0.012385919165580182
14_0.1	7_0.1	14_0.1	67	0.03906705539358601	0.043676662320730114
14_0.1	16_0.1	14_0.1	110	0.0641399416909621	0.07170795306388526
14_0.1	12_0.5	14_0.1	13	0.007580174927113703	0.00847457627118644
14_0.1	11_0.1	14_0.1	255	0.14868804664723032	0.16623207301173404
14_0.1	128_0.1	14_0.1	80	0.04664723032069971	0.05215123859191656
14_0.1	18_0.1	14_0.1	34	0.019825072886297375	0.02216427640156454
14_0.1	12_0.1	14_0.1	112	0.0653061224489796	0.07301173402868318
14_0.1	19_0.2	14_0.1	19	0.011078717201166181	0.012385919165580182
14_0.1	9_0.1	14_0.1	27	0.01574344023323615	0.017601043024771838
14_0.1	17_0.2	14_0.1	11	0.00641399416909621	0.007170795306388526
14_0.1	14_0.3	14_0.1	14	0.00816326530612245	0.009126466753585397
14_0.1	19_0.1	14_0.1	23	0.013411078717201166	0.01499348109517601
14_0.1	17_0.3	14_0.1	14	0.00816326530612245	0.009126466753585397
14_0.1	23_0.1	14_0.1	12	0.006997084548104956	0.007822685788787484
14_0.1	7_0.2	14_0.1	10	0.0058309037900874635	0.00651890482398957
14_0.1	14_0.2	14_0.1	44	0.02565597667638484	0.028683181225554105
14_0.1	128_0.2	14_0.1	21	0.012244897959183673	0.013689700130378096
14_0.1	21_0.2	14_0.1	19	0.011078717201166181	0.012385919165580182
14_0.1	13_0.1	14_0.1	22	0.01282798833819242	0.014341590612777053
14_0.1	21_0.1	14_0.1	10	0.0058309037900874635	0.00651890482398957
14_0.1	128_1.1	14_0.1	13	0.007580174927113703	0.00847457627118644
14_0.1	12_0.4	14_0.1	20	0.011661807580174927	0.01303780964797914
14_0.1>12_0.1	9_0.1	12_0.1	119	0.28	1.0
14_0.1>12_0.1>10_0.1	7_0.1	10_0.1	15	0.45454545454545453	1.0
12_0.1>10_0.1	7_0.1	10_0.1	29	0.3020833333333333	1.0
12_0.1>10_0.1>12_0.1	12_0.1	12_0.1	11	0.5	1.0
10_0.1>12_0.1	12_0.1	12_0.1	17	0.3090909090909091	1.0
10_0.1>12_0.1>10_0.1	10_0.1	10_0.1	10	0.5	1.0
10_0.1>9_0.1	5_0.1	9_0.1	15	0.3409090909090909	1.0
9_0.1>7_0.1	4_0.1	7_0.1	97	0.33916083916083917	0.5950920245398773
9_0.1>7_0.1	7_0.1	7_0.1	66	0.23076923076923078	0.4049079754601227
9_0.1>7_0.1>5_0.1	5_0.1	5_0.1	16	0.14285714285714285	0.22857142857142856
9_0.1>7_0.1>5_0.1	2_0.1	5_0.1	54	0.48214285714285715	0.7714285714285715
7_0.1>5_0.1	2_0.1	5_0.1	102	0.2991202346041056	1.0
9_0.1>7_0.1>5_0.1>4_0.1	0_0.1	4_0.1	35	0.43209876543209874	1.0
7_0.1>5_0.1>4_0.1	4_0.1	4_0.1	18	0.11920529801324503	1.0
5_0.1>4_0.1	0_0.1	4_0.1	60	0.25	0.6060606060606061
5_0.1>4_0.1	4_0.1	4_0.1	39	0.1625	0.3939393939393939
7_0.1>5_0.1>4_0.1>5_0.1	5_0.1	5_0.1	11	0.3055555555555556	1.0
5_0.1>4_0.1>5_0.1	7_0.1	5_0.1	10	0.16393442622950818	1.0
4_0.1>5_0.1	9_0.1	5_0.1	42	0.18340611353711792	0.7777777777777778
4_0.1>5_0.1	2_0.1	5_0.1	12	0.05240174672489083	0.2222222222222222
4_0.1>5_0.1>7_0.1	4_0.1	7_0.1	16	0.2191780821917808	0.43243243243243246
4_0.1>5_0.1>7_0.1	11_0.1	7_0.1	21	0.2876712328767123	0.5675675675675675
7_0.1>4_0.1	4_0.1	4_0.1	28	0.17177914110429449	0.36363636363636365
7_0.1>4_0.1	12_0.1	4_0.1	20	0.12269938650306748	0.2597402597402597
7_0.1>4_0.1	24_0.1	4_0.1	12	0.0736196319018405	0.15584415584415584
7_0.1>4_0.1	-5_0.1	4_0.1	17	0.10429447852760736	0.22077922077922077
4_0.1>5_0.1>7_0.1>9_0.1	12_0.1	9_0.1	22	0.5945945945945946	1.0
7_0.1>5_0.1>7_0.1	7_0.1	7_0.1	63	0.7078651685393258	1.0
12_0.1>14_0.1	17_0.1	14_0.1	56	0.2	1.0
14_0.1>15_0.1	12_0.1	15_0.1	12	0.26666666666666666	1.0
15_0.1	15_0.1	15_0.1	79	0.22191011235955055	0.29699248120300753
15_0.1	17_0.1	15_0.1	33	0.09269662921348315	0.12406015037593984
15_0.1	12_0.1	15_0.1	59	0.16573033707865167	0.22180451127819548
15_0.1	19_0.1	15_0.1	25	0.0702247191011236	0.09398496240601503
15_0.1	14_0.1	15_0.1	20	0.056179775280898875	0.07518796992481203
15_0.1	128_0.1	15_0.1	19	0.05337078651685393	0.07142857142857142
15_0.1	128_0.2	15_0.1	12	0.033707865168539325	0.045112781954887216
15_0.1	16_0.1	15_0.1	19	0.05337078651685393	0.07142857142857142
17_0.1	14_0.1	17_0.1	220	0.21890547263681592	0.26666666666666666
17_0.1	21_0.1	17_0.1	61	0.06069651741293532	0.07393939393939394
17_0.1	128_0.1	17_0.1	28	0.027860696517412936	0.03393939393939394
17_0.1	19_0.1	17_0.1	85	0.0845771144278607	0.10303030303030303
17_0.1	17_0.1	17_0.1	165	0.16417910447761194	0.2
17_0.1	16_0.2	17_0.1	15	0.014925373134328358	0.01818181818181818
17_0.1	16_0.1	17_0.1	75	0.07462686567164178	0.09090909090909091
17_0.1	11_0.1	17_0.1	27	0.026865671641791045	0.03272727272727273
17_0.1	15_0.1	17_0.1	28	0.027860696517412936	0.03393939393939394
17_0.1	12_0.1	17_0.1	21	0.020895522388059702	0.025454545454545455
17_0.1	13_0.1	17_0.1	25	0.024875621890547265	0.030303030303030304
17_0.1	7_0.1	17_0.1	17	0.01691542288557214	0.020606060606060607
17_0.1	18_0.1	17_0.1	20	0.01990049751243781	0.024242424242424242
17_0.1	17_0.2	17_0.1	13	0.012935323383084577	0.01575757575757576
17_0.1	11_0.2	17_0.1	14	0.013930348258706468	0.01696969696969697
17_0.1	12_0.2	17_0.1	11	0.010945273631840797	0.013333333333333334
17_0.1>15_0.1	12_0.1	15_0.1	21	0.42	1.0
15_0.1>14_0.1	10_0.1	14_0.1	16	0.32	1.0
14_0.1>17_0.1	14_0.1	17_0.1	10	0.136986301369863	0.30303030303030304
14_0.1>17_0.1	19_0.1	17_0.1	23	0.3150684931506849	0.696969696969697
15_0.1>14_0.1>12_0.1	8_0.1	12_0.1	10	0.2702702702702703	1.0
14_0.1>12_0.1>14_0.1	14_0.1	14_0.1	23	0.3333333333333333	1.0
17_0.1>19_0.1	19_0.1	19_0.1	21	0.16153846153846155	0.3181818181818182
17_0.1>19_0.1	23_0.1	19_0.1	32	0.24615384615384617	0.48484848484848486
17_0.1>19_0.1	17_0.1	19_0.1	13	0.1	0.19696969696969696
17_0.1>19_0.1>21_0.1	24_0.1	21_0.1	20	0.39215686274509803	1.0
19_0.1>21_0.1	24_0.1	21_0.1	52	0.24880382775119617	1.0
21_0.1	17_0.1	21_0.1	90	0.12552301255230125	0.15873015873015872
21_0.1	24_0.1	21_0.1	75	0.10460251046025104	0.13227513227513227
21_0.1	18_0.1	21_0.1	92	0.12831241283124128	0.16225749559082892
21_0.1	128_0.1	21_0.1	47	0.06555090655509066	0.08289241622574955
21_0.1	19_0.1	21_0.1	46	0.06415620641562064	0.08112874779541446
21_0.1	24_0.2	21_0.1	19	0.026499302649930265	0.03350970017636684
21_0.1	21_0.1	21_0.1	130	0.18131101813110181	0.2292768959435626
21_0.1	16_0.1	21_0.1	16	0.022315202231520222	0.02821869488536155
21_0.1	21_0.5	21_0.1	10	0.01394700139470014	0.01763668430335097
21_0.1	23_0.1	21_0.1	28	0.03905160390516039	0.04938271604938271
21_0.1	14_0.1	21_0.1	14	0.019525801952580194	0.024691358024691357
22_0.2	19_0.2	22_0.2	19	0.24358974358974358	1.0
0_0.1>128_0.1	128_0.1	128_0.1	142	0.5568627450980392	1.0
128_0.1>-12_0.1	-12_0.1	-12_0.1	172	0.6142857142857143	1.0
-12_0.1	-8_0.1	-12_0.1	34	0.04244694132334582	0.050595238095238096
-12_0.1	-12_0.1	-12_0.1	343	0.4282147315855181	0.5104166666666666
-12_0.1	-17_0.1	-12_0.1	30	0.03745318352059925	0.044642857142857144
-12_0.1	128_0.2	-12_0.1	43	0.05368289637952559	0.06398809523809523
-12_0.1	128_0.1	-12_0.1	32	0.039950062421972535	0.047619047619047616
-12_0.1	-14_0.1	-12_0.1	17	0.02122347066167291	0.025297619047619048
-12_0.1	-19_0.1	-12_0.1	18	0.02247191011235955	0.026785714285714284
-12_0.1	-12_0.4	-12_0.1	10	0.012484394506866416	0.01488095238095238
-12_0.1	-13_0.1	-12_0.1	15	0.018726591760299626	0.022321428571428572
-12_0.1	-9_0.1	-12_0.1	11	0.01373283395755306	0.01636904761904762
-12_0.1	128_0.4	-12_0.1	12	0.0149812734082397	0.017857142857142856
-12_0.1	-17_0.2	-12_0.1	14	0.017478152309612985	0.020833333333333332
-12_0.1	-24_0.1	-12_0.1	13	0.016229712858926344	0.019345238095238096
-12_0.1	-15_0.1	-12_0.1	14	0.017478152309612985	0.020833333333333332
-12_0.1	-5_0.1	-12_0.1	15	0.018726591760299626	0.022321428571428572
-12_0.1	-12_0.2	-12_0.1	16	0.019975031210986267	0.023809523809523808
-12_0.1	-10_0.1	-12_0.1	23	0.02871410736579276	0.03422619047619048
-12_0.1	-14_0.2	-12_0.1	12	0.0149812734082397	0.017857142857142856
-12_0.1>128_0.1	128_0.1	128_0.1	229	0.8980392156862745	1.0
128_0.1>-8_0.1	-8_0.1	-8_0.1	88	0.4131455399061033	1.0
128_0.1>-8_0.1>128_0.1	128_0.1	128_0.1	110	0.8208955223880597	1.0
-8_0.1>128_0.1	128_0.1	128_0.1	119	0.5891089108910891	0.7484276729559748
-8_0.1>128_0.1	-5_0.1	128_0.1	28	0.13861386138613863	0.1761006289308176
-8_0.1>128_0.1	-3_0.1	128_0.1	12	0.0594059405940594	0.07547169811320754
128_0.1>-8_0.1>128_0.1>-5_0.1>128_0.1	128_0.1	128_0.1	13	1.0	1.0
-8_0.1>128_0.1>-5_0.1>128_0.1	128_0.1	128_0.1	13	0.9285714285714286	1.0
128_0.1>-5_0.1>128_0.1	128_0.1	128_0.1	173	0.7899543378995434	1.0
128_0.1>0_0.2	0_0.2	0_0.2	636	0.49074074074074076	1.0
128_0.1>0_0.2>128_0.1	128_0.1	128_0.1	1044	0.9046793760831889	1.0
128_0.1>2_0.1	4_0.1	2_0.1	29	0.13615023474178403	1.0
2_0.1>4_0.1	0_0.2	4_0.1	20	0.08298755186721991	0.32786885245901637
2_0.1>4_0.1	7_0.1	4_0.1	41	0.17012448132780084	0.6721311475409836
2_0.1>4_0.1>2_0.1	2_0.1	2_0.1	23	0.3150684931506849	1.0
4_0.1>2_0.1	-1_0.1	2_0.1	48	0.1791044776119403	0.5647058823529412
4_0.1>2_0.1	128_0.1	2_0.1	37	0.13805970149253732	0.43529411764705883
4_0.1>2_0.1>0_0.1	128_0.1	0_0.1	14	0.13861386138613863	0.23728813559322035
4_0.1>2_0.1>0_0.1	-3_0.1	0_0.1	30	0.297029702970297	0.5084745762711864
4_0.1>2_0.1>0_0.1	0_0.1	0_0.1	15	0.1485148514851485	0.2542372881355932
4_0.1>2_0.1>0_0.1>-1_0.1	-5_0.1	-1_0.1	12	0.26666666666666666	1.0
2_0.1>0_0.1>-1_0.1	128_0.1	-1_0.1	16	0.17582417582417584	0.5925925925925926
2_0.1>0_0.1>-1_0.1	-1_0.1	-1_0.1	11	0.12087912087912088	0.4074074074074074
0_0.1>-1_0.1	2_0.1	-1_0.1	10	0.053475935828877004	0.2127659574468085
0_0.1>-1_0.1	-5_0.1	-1_0.1	37	0.19786096256684493	0.7872340425531915
128_0.1>0_0.1	0_0.2	0_0.1	22	0.09016393442622951	0.4230769230769231
128_0.1>0_0.1	2_0.1	0_0.1	30	0.12295081967213115	0.5769230769230769
128_0.1>0_0.1>128_0.1	128_0.1	128_0.1	90	0.6666666666666666	0.8910891089108911
128_0.1>0_0.1>128_0.1	128_0.4	128_0.1	11	0.08148148148148149	0.10891089108910891
128_0.1>4_0.2	4_0.2	4_0.2	312	0.4528301886792453	1.0
4_0.2	4_0.1	4_0.2	42	0.027255029201817	0.03255813953488372
4_0.2	7_0.1	4_0.2	18	0.011680726800778715	0.013953488372093023
4_0.2	5_0.1	4_0.2	20	0.012978585334198572	0.015503875968992248
4_0.2	4_0.2	4_0.2	465	0.3017521090201168	0.36046511627906974
4_0.2	2_0.2	4_0.2	115	0.07462686567164178	0.08914728682170543
4_0.2	5_0.2	4_0.2	73	0.04737183646982479	0.056589147286821705
4_0.2	7_0.2	4_0.2	112	0.07268007787151201	0.08682170542635659
4_0.2	128_0.1	4_0.2	116	0.07527579493835172	0.08992248062015504
4_0.2	2_0.1	4_0.2	10	0.006489292667099286	0.007751937984496124
4_0.2	-1_0.2	4_0.2	15	0.00973393900064893	0.011627906976744186
4_0.2	12_0.2	4_0.2	18	0.011680726800778715	0.013953488372093023
4_0.2	6_0.2	4_0.2	31	0.020116807268007787	0.024031007751937984
4_0.2	0_0.2	4_0.2	85	0.05515898767034393	0.06589147286821706
4_0.2	9_0.2	4_0.2	32	0.020765736534717714	0.024806201550387597
4_0.2	2_0.4	4_0.2	12	0.007787151200519144	0.009302325581395349
4_0.2	-5_0.2	4_0.2	17	0.011031797534068787	0.01317829457364341
4_0.2	128_0.2	4_0.2	30	0.01946787800129786	0.023255813953488372
4_0.2	4_0.3	4_0.2	16	0.010382868267358857	0.012403100775193798
4_0.2	1_0.2	4_0.2	18	0.011680726800778715	0.013953488372093023
4_0.2	0_0.1	4_0.2	19	0.012329656067488644	0.014728682170542635
4_0.2	0_0.3	4_0.2	10	0.006489292667099286	0.007751937984496124
4_0.2	5_1.1	4_0.2	16	0.010382868267358857	0.012403100775193798
128_0.1>4_0.2>128_0.1	128_0.1	128_0.1	477	0.8563734290843806	1.0
5_0.1>4_0.1>2_0.1	128_0.1	2_0.1	23	0.19166666666666668	0.696969696969697
5_0.1>4_0.1>2_0.1	-2_0.1	2_0.1	10	0.08333333333333333	0.30303030303030304
5_0.1>4_0.1>2_0.1>0_0.1	-3_0.1	0_0.1	21	0.3684210526315789	1.0
11_0.1>9_0.1	5_0.1	9_0.1	54	0.23580786026200873	0.6506024096385542
11_0.1>9_0.1	6_0.1	9_0.1	29	0.12663755458515283	0.3493975903614458
11_0.1>9_0.1>7_0.1	7_0.1	7_0.1	24	0.1951219512195122	1.0
11_0.1>9_0.1>7_0.1>5_0.1	2_0.1	5_0.1	30	0.6122448979591837	1.0
7_0.1>9_0.1>7_0.1	4_0.1	7_0.1	28	0.49122807017543857	1.0
7_0.1>9_0.1>7_0.1>5_0.1	2_0.1	5_0.1	12	0.5714285714285714	1.0
128_0.2>-5_0.2>128_0.1	128_0.1	128_0.1	24	0.7058823529411765	1.0
-5_0.5>128_0.2	128_0.2	128_0.2	12	0.5217391304347826	1.0
128_0.2>0_0.1	128_0.2	0_0.1	10	0.20408163265306123	1.0
128_0.1>4_0.2>128_0.1>5_0.1	5_0.1	5_0.1	11	1.0	1.0
4_0.2>128_0.1>5_0.1	5_0.1	5_0.1	12	0.8571428571428571	1.0
128_0.1>5_0.1	5_0.2	5_0.1	17	0.10493827160493827	1.0
128_0.1>5_0.1>7_0.1	7_0.1	7_0.1	18	0.5625	1.0
5_0.1>7_0.1>5_0.1	5_0.1	5_0.1	31	0.3875	0.7045454545454546
5_0.1>7_0.1>5_0.1	4_0.1	5_0.1	13	0.1625	0.29545454545454547
5_0.1>7_0.1>5_0.1>4_0.1	4_0.1	4_0.1	10	0.3333333333333333	1.0
4_0.1>2_0.1>4_0.1	4_0.1	4_0.1	17	0.29310344827586204	0.6296296296296297
4_0.1>2_0.1>4_0.1	0_1.0	4_0.1	10	0.1724137931034483	0.37037037037037035
4_0.1>2_0.1>4_0.1>2_0.1	2_0.1	2_0.1	12	0.46153846153846156	1.0
-3_0.1>-5_0.1	-5_0.1	-5_0.1	11	0.11578947368421053	0.34375
-3_0.1>-5_0.1	-8_0.1	-5_0.1	21	0.22105263157894736	0.65625
-5_0.1>-6_0.1	-6_0.1	-6_0.1	27	0.47368421052631576	1.0
-6_0.1	128_0.1	-6_0.1	15	0.07894736842105263	0.11811023622047244
-6_0.1	-5_0.1	-6_0.1	22	0.11578947368421053	0.1732283464566929
-6_0.1	-3_0.1	-6_0.1	14	0.07368421052631578	0.11023622047244094
-6_0.1	-6_0.1	-6_0.1	51	0.26842105263157895	0.4015748031496063
-6_0.1	-7_0.1	-6_0.1	11	0.05789473684210526	0.08661417322834646
-6_0.1	-10_0.1	-6_0.1	14	0.07368421052631578	0.11023622047244094
128_0.1>-3_0.1	-1_0.1	-3_0.1	31	0.20394736842105263	1.0
-1_0.1>0_0.1>2_0.1>4_0.1	0_0.1	4_0.1	14	0.3181818181818182	1.0
0_0.1>2_0.1>4_0.1	7_0.1	4_0.1	29	0.30851063829787234	0.6590909090909091
0_0.1>2_0.1>4_0.1	0_0.1	4_0.1	15	0.1595744680851064	0.3409090909090909
0_0.1>2_0.1>4_0.1>5_0.1	9_0.1	5_0.1	21	0.5	1.0
2_0.1>4_0.1>5_0.1	9_0.1	5_0.1	28	0.35	1.0
128_0.1>2_0.1>128_0.1	128_0.1	128_0.1	69	0.6	0.8023255813953488
128_0.1>2_0.1>128_0.1	128_0.6	128_0.1	17	0.14782608695652175	0.19767441860465115
2_0.1>128_0.1	128_0.1	128_0.1	98	0.5297297297297298	0.8521739130434782
2_0.1>128_0.1	128_0.6	128_0.1	17	0.0918918918918919	0.14782608695652175
128_0.1>-5_0.2	-5_0.2	-5_0.2	547	0.503683241252302	1.0
7_0.2>128_0.1>-5_0.2>128_0.1	128_0.1	128_0.1	17	0.7727272727272727	1.0
128_0.1>-8_0.2	-8_0.2	-8_0.2	127	0.40189873417721517	1.0
-8_0.2>128_0.1>-5_0.2	-5_0.2	-5_0.2	13	0.5652173913043478	1.0
-8_0.2>128_0.1>-5_0.2>128_0.1	128_0.1	128_0.1	22	0.9565217391304348	1.0
128_0.1>-5_0.2>128_0.1>0_0.2	0_0.2	0_0.2	19	0.3584905660377358	1.0
-5_0.2>128_0.1>0_0.2	4_0.2	0_0.2	13	0.1780821917808219	0.34210526315789475
-5_0.2>128_0.1>0_0.2	0_0.2	0_0.2	25	0.3424657534246575	0.6578947368421053
128_0.1>-5_0.2>128_0.1>0_0.2>128_0.1	128_0.1	128_0.1	48	0.9795918367346939	1.0
128_0.1>-13_0.2	-13_0.2	-13_0.2	78	0.49056603773584906	1.0
128_0.1>-13_0.2>128_0.1	128_0.1	128_0.1	125	0.946969696969697	1.0
-13_0.2>128_0.1	128_0.1	128_0.1	129	0.8376623376623377	0.9148936170212766
-13_0.2>128_0.1	-13_0.2	128_0.1	12	0.07792207792207792	0.0851063829787234
128_0.1>-10_0.2	-10_0.2	-10_0.2	216	0.5118483412322274	1.0
128_0.1>-7_0.2	-7_0.2	-7_0.2	247	0.5113871635610766	1.0
128_0.1>-10_0.2>128_0.1>-7_0.2>128_0.1	128_0.1	128_0.1	11	0.8461538461538461	1.0
-10_0.2>128_0.1>-7_0.2>128_0.1	128_0.1	128_0.1	12	0.8571428571428571	1.0
128_0.1>-15_0.2	-15_0.2	-15_0.2	35	0.45454545454545453	1.0
128_0.1>-15_0.2>128_0.1	128_0.1	128_0.1	55	0.9166666666666666	1.0
-15_0.2>128_0.1	128_0.1	128_0.1	59	0.7972972972972973	1.0
128_0.1>-12_0.2>128_0.1	128_0.1	128_0.1	500	0.9380863039399625	1.0
-12_0.2>128_0.1>-8_0.2>128_0.1	128_0.1	128_0.1	12	0.8571428571428571	1.0
128_0.2>7_0.2	9_0.2	7_0.2	19	0.09547738693467336	0.296875
128_0.2>7_0.2	7_0.2	7_0.2	21	0.10552763819095477	0.328125
128_0.2>7_0.2	128_0.2	7_0.2	24	0.12060301507537688	0.375
6_0.1	2_0.1	6_0.1	28	0.061946902654867256	0.09210526315789473
6_0.1	4_0.1	6_0.1	32	0.07079646017699115	0.10526315789473684
6_0.1	7_0.1	6_0.1	46	0.10176991150442478	0.1513157894736842
6_0.1	9_0.1	6_0.1	91	0.2013274336283186	0.2993421052631579
6_0.1	6_0.1	6_0.1	55	0.12168141592920353	0.18092105263157895
6_0.1	128_0.1	6_0.1	39	0.08628318584070796	0.12828947368421054
6_0.1	11_0.1	6_0.1	13	0.028761061946902654	0.04276315789473684
6_0.1>7_0.1	7_0.1	7_0.1	33	0.1907514450867052	0.3548387096774194
6_0.1>7_0.1	11_0.1	7_0.1	36	0.20809248554913296	0.3870967741935484
6_0.1>7_0.1	6_0.1	7_0.1	24	0.13872832369942195	0.25806451612903225
7_0.1>2_0.1>7_0.1	7_0.1	7_0.1	10	0.7692307692307693	1.0
2_0.1>7_0.1	7_0.1	7_0.1	24	0.5454545454545454	1.0
7_0.1>6_0.1	4_0.1	6_0.1	18	0.14173228346456693	0.34615384615384615
7_0.1>6_0.1	9_0.1	6_0.1	34	0.2677165354330709	0.6538461538461539
7_0.1>6_0.1>7_0.1	7_0.1	7_0.1	17	0.21518987341772153	0.4146341463414634
7_0.1>6_0.1>7_0.1	11_0.1	7_0.1	11	0.13924050632911392	0.2682926829268293
7_0.1>6_0.1>7_0.1	128_0.1	7_0.1	13	0.16455696202531644	0.3170731707317073
7_0.1>6_0.1>7_0.1>4_0.1	12_0.1	4_0.1	12	0.6666666666666666	1.0
6_0.1>7_0.1>4_0.1	12_0.1	4_0.1	12	0.42857142857142855	1.0
7_0.1>4_0.1>7_0.1	7_0.1	7_0.1	48	0.75	1.0
4_0.1>7_0.1	7_0.1	7_0.1	64	0.47058823529411764	0.6464646464646465
4_0.1>7_0.1	16_0.1	7_0.1	20	0.14705882352941177	0.20202020202020202
4_0.1>7_0.1	0_0.1	7_0.1	15	0.11029411764705882	0.15151515151515152
9_0.1>7_0.1>9_0.1	9_0.1	9_0.1	10	0.2631578947368421	0.47619047619047616
9_0.1>7_0.1>9_0.1	7_0.1	9_0.1	11	0.2894736842105263	0.5238095238095238
7_0.1>9_0.1>6_0.1	9_0.1	6_0.1	10	0.3448275862068966	1.0
9_0.1>6_0.1	128_0.1	6_0.1	16	0.3076923076923077	1.0
11_0.1>9_0.1>11_0.1	11_0.1	11_0.1	11	0.24444444444444444	1.0
11_0.1>7_0.1	9_0.1	7_0.1	10	0.12048192771084337	0.37037037037037035
11_0.1>7_0.1	11_0.1	7_0.1	17	0.20481927710843373	0.6296296296296297
7_0.1>11_0.1	11_0.1	11_0.1	17	0.26153846153846155	1.0
7_0.1>12_0.1	19_0.1	12_0.1	11	0.12790697674418605	1.0
12_0.1>11_0.1	7_0.1	11_0.1	114	0.3089430894308943	1.0
12_0.1>11_0.1>12_0.1	12_0.1	12_0.1	57	0.38	1.0
11_0.1>12_0.1	16_0.1	12_0.1	71	0.19559228650137742	0.8255813953488372
11_0.1>12_0.1	9_0.1	12_0.1	15	0.04132231404958678	0.1744186046511628
12_0.1>7_0.1	11_0.1	7_0.1	11	0.19298245614035087	0.2619047619047619
12_0.1>7_0.1	12_0.1	7_0.1	10	0.17543859649122806	0.23809523809523808
12_0.1>7_0.1	0_0.1	7_0.1	11	0.19298245614035087	0.2619047619047619
12_0.1>7_0.1	7_0.1	7_0.1	10	0.17543859649122806	0.23809523809523808
12_0.1>9_0.1	7_0.1	9_0.1	15	0.2054794520547945	1.0
9_0.1>14_0.1	14_0.1	14_0.1	24	0.5217391304347826	1.0
14_0.1>9_0.1	9_0.1	9_0.1	12	0.4	1.0
14_0.1>9_0.1>14_0.1	14_0.1	14_0.1	18	0.782608695652174	1.0
14_0.1>11_0.1	5_0.1	11_0.1	12	0.0967741935483871	0.46153846153846156
14_0.1>11_0.1	19_0.1	11_0.1	14	0.11290322580645161	0.5384615384615384
14_0.1>11_0.1>14_0.1	14_0.1	14_0.1	23	0.7419354838709677	1.0
11_0.1>14_0.1	14_0.1	14_0.1	30	0.30303030303030304	0.6521739130434783
11_0.1>14_0.1	16_0.1	14_0.1	16	0.16161616161616163	0.34782608695652173
14_0.1>11_0.1>14_0.1>11_0.1	11_0.1	11_0.1	10	0.625	1.0
11_0.1>14_0.1>11_0.1	11_0.1	11_0.1	10	0.4166666666666667	1.0
14_0.1>11_0.1>14_0.1>11_0.1>14_0.1	14_0.1	14_0.1	12	0.8571428571428571	1.0
9_0.1>14_0.1>9_0.1>14_0.1	14_0.1	14_0.1	10	0.8333333333333334	1.0
11_0.3	12_0.3	11_0.3	23	0.27380952380952384	1.0
4_0.1>5_0.1>7_0.1>5_0.1	2_0.1	5_0.1	15	0.8333333333333334	1.0
0_0.2>128_0.3	128_0.3	128_0.3	21	0.4883720930232558	1.0
128_0.3>12_0.2	14_0.2	12_0.2	10	0.5263157894736842	1.0
128_0.9	128_0.1	128_0.9	41	0.29285714285714287	0.47126436781609193
128_0.9	128_0.4	128_0.9	33	0.2357142857142857	0.3793103448275862
128_0.9	128_0.6	128_0.9	13	0.09285714285714286	0.14942528735632185
-20_0.2>128_1.2	128_1.2	128_1.2	23	0.92	1.0
128_1.2	128_1.2	128_1.2	47	0.2315270935960591	0.3560606060606061
128_1.2	128_0.5	128_1.2	14	0.06896551724137931	0.10606060606060606
128_1.2	128_0.1	128_1.2	30	0.1477832512315271	0.22727272727272727
128_1.2	128_0.2	128_1.2	41	0.2019704433497537	0.3106060606060606
128_1.2>-20_0.2	-20_0.2	-20_0.2	23	0.92	1.0
-20_0.2>128_0.5	128_0.1	128_0.5	22	1.0	1.0
-20_0.2>128_0.5>128_0.1	128_0.1	128_0.1	22	1.0	1.0
128_0.5>128_0.1	128_0.1	128_0.1	35	0.5737704918032787	1.0
-20_0.2>128_0.5>128_0.1>128_0.1	128_0.4	128_0.1	15	0.6818181818181818	1.0
128_0.5>128_0.1>128_0.1	128_0.1	128_0.1	14	0.4375	0.4827586206896552
128_0.5>128_0.1>128_0.1	128_0.4	128_0.1	15	0.46875	0.5172413793103449
128_0.1>128_0.1	128_0.1	128_0.1	5666	0.8177226150959734	1.0
-20_0.2>128_0.5>128_0.1>128_0.1>128_0.1	-20_0.2	128_0.1	16	0.7272727272727273	1.0
